t,t_diff,Fx,Fx_unc_l,Fx_unc_u,Fx_uplim_bool,name,blockID,band,dt_radio,Rphase,Fr,Fr_unc,local_rms,alpha,alpha_unc,Fr_uplim_bool,state,class,D,D_prob,Lr,Lr_unc,Lx,Lx_unc_l,Lx_unc_u
59076.77035,0.0,6.971480028319231e-12,1.2289680218367925e-12,1.5126189040568752e-12,False,GX 339-4,1597515368,L,0.006848954115,decay,0.646,0.04844068537913146,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",9.893723129095985e+28,7.418865779021279e+27,8.341463477192907e+34,1.4704756848110989e+34,1.8098675305455843e+34
59091.67337,0.0,7.453255806650943e-13,1.9169795668177698e-13,2.5802447284303013e-13,False,GX 339-4,1598801721,L,0.006848954581,decay,0.367,0.03907649549281512,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.620737443309948e+28,5.984706304354178e+27,8.917914251322005e+33,2.2936901458771976e+33,3.087295248210002e+33
59096.86467,0.0,9.031933935122441e-13,2.389198987752359e-13,3.1351842278262873e-13,False,GX 339-4,1599251463,L,0.006848954115,decay,0.336,0.04008989897717379,,-0.54,0.07,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.145961256000389e+28,6.139912705163867e+27,1.0806822474166483e+34,2.8587066182684587e+33,3.7512873341744723e+33
59238.48995,0.0,4.96200600931778e-10,3.692539473363596e-11,3.938864987674646e-11,False,GX 339-4,1611487864,L,0.006941507563,rise,2.67,0.13950806428303705,,-0.2,0.0404,False,HS,BH,10.0,"(""uniform"", 8, 12)",4.089201355214595e+29,2.1366163502979773e+28,5.937102556731398e+36,4.418169890760124e+35,4.7129014646554534e+35
59244.21015,0.0,1.0878709382469784e-09,1.2306224843288718e-10,1.3874361557484126e-10,False,GX 339-4,1611982081,L,0.006941507556,rise,3.87,0.1964990839673305,,-0.16,0.0607,False,HS,BH,10.0,"(""uniform"", 8, 12)",5.927044660929019e+29,3.009454383736458e+28,1.301651250871406e+37,1.4724552699775206e+36,1.6600847987945156e+36
59251.44824,0.0,2.337244809568087e-09,2.3823754769675885e-10,2.577494061021822e-10,False,GX 339-4,1612607468,L,0.006941507556,rise,5.97,0.3005332926648893,,-0.08,0.033,False,HS,BH,10.0,"(""uniform"", 8, 12)",9.14327044592926e+29,4.602775833904006e+28,2.79654279106803e+37,2.8505422018509714e+36,3.0840040400831e+36
59260.42055,0.0,3.927697784041652e-09,3.686913557797317e-10,4.2290264575320456e-10,False,GX 339-4,1613382663,L,0.006848954115,rise,9.35,0.46927698643764754,,-0.03,0.0117,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.4319862423691557e+30,7.187146400418911e+28,4.699539765149954e+37,4.4114384120739263e+36,5.0600833103284223e+36
59265.45867,0.0,3.6825310784037023e-09,3.6919778590394575e-10,4.0739838329710954e-10,False,GX 339-4,1613817966,L,0.00694150757,rise,10.4,0.5216454351376997,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.5927975316191678e+30,7.989188091035911e+28,4.406194720396852e+37,4.417497912162461e+36,4.874572861337708e+36
59273.30386,0.0,4.481056735738808e-09,4.5304903256241965e-10,4.862148379720999e-10,False,GX 339-4,1614495843,L,0.006848954596,rise,10.9,0.5461355509395082,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.6693743360239354e+30,8.36426305255695e+28,5.361640705927148e+37,5.42078861754713e+36,5.817621647825829e+36
59279.21297,0.0,3.5699337891617435e-09,3.5833229828071694e-10,4.014969833871674e-10,False,GX 339-4,1615005089,L,0.006941508022,rise,11.7,0.5858582507740246,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.7918972230715634e+30,8.972630535688363e+28,4.271470648603281e+37,4.287490987086459e+36,4.803961869678653e+36
59281.24699,0.0,4.415307674779627e-09,4.516250169362857e-10,5.000988518877746e-10,False,GX 339-4,1615181468,L,0.02082452364,rise,13.4,0.6705478431849587,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",2.0522583580477738e+30,1.0269682206322684e+29,5.28297112810108e+37,5.403750091598414e+36,5.98374561938422e+36
59286.10265,0.0,3.840262960138982e-09,3.8245842115765657e-10,4.35635557156991e-10,False,GX 339-4,1615601592,L,0.006848954115,rise,12.3,0.6160940593773001,,,,False,HS,BH,10.0,"(""uniform"", 8, 12)",1.883789388357285e+30,9.435702855974967e+28,4.5949228993974535e+37,4.576163079679083e+36,5.212434195652015e+36
